-181.159, -44.682, 13.705, 23.083
-181.156, -45.140, 13.750, 23.116
-181.154, -45.600, 13.795, 23.149
-181.152, -46.061, 13.840, 23.182
-181.149, -46.523, 13.885, 23.215
-181.147, -46.987, 13.931, 23.248
-181.145, -47.453, 13.977, 23.281
-181.142, -47.920, 14.022, 23.314
-181.140, -48.388, 14.068, 23.347
-181.137, -48.858, 14.114, 23.380
-181.135, -49.330, 14.160, 23.413
-181.133, -49.803, 14.207, 23.446
-181.130, -50.278, 14.253, 23.479
-181.128, -50.754, 14.300, 23.512
-181.125, -51.232, 14.347, 23.545
-181.123, -51.712, 14.394, 23.578
-181.120, -52.193, 14.441, 23.611
-181.117, -52.675, 14.488, 23.644
-181.115, -53.159, 14.535, 23.677
-181.112, -53.645, 14.583, 23.710
-181.110, -54.132, 14.631, 23.743
-181.107, -54.621, 14.678, 23.776
-181.104, -55.112, 14.726, 23.809
-181.102, -55.604, 14.775, 23.842
-181.099, -56.097, 14.823, 23.875
-181.096, -56.593, 14.871, 23.908
-181.093, -57.090, 14.920, 23.941
-181.091, -57.588, 14.969, 23.974
-181.088, -58.088, 15.018, 24.007
-181.085, -58.590, 15.067, 24.040
-181.082, -59.094, 15.116, 24.073
-181.079, -59.599, 15.165, 24.106
-181.077, -60.106, 15.215, 24.139
-181.074, -60.614, 15.264, 24.172
-181.071, -61.124, 15.314, 24.205
-181.068, -61.636, 15.364, 24.238
-181.065, -62.149, 15.414, 24.271
-181.062, -62.664, 15.464, 24.304
-181.059, -63.181, 15.515, 24.337
-181.056, -63.700, 15.565, 24.370
-181.053, -64.220, 15.616, 24.403
-181.050, -64.741, 15.667, 24.436
-181.047, -65.265, 15.718, 24.469
-181.044, -65.790, 15.769, 24.502
-181.040, -66.317, 15.821, 24.535
-181.037, -66.846, 15.872, 24.568
-181.034, -67.376, 15.924, 24.601
-181.031, -67.908, 15.976, 24.634
-181.028, -68.442, 16.028, 24.667
-181.024, -68.978, 16.080, 24.700
-181.021, -69.515, 16.132, 24.733
-181.018, -70.054, 16.185, 24.766
-181.015, -70.595, 16.237, 24.799
-181.011, -71.138, 16.290, 24.832
-181.008, -71.682, 16.343, 24.865
-181.004, -72.228, 16.396, 24.898
-181.001, -72.776, 16.449, 24.931
-180.998, -73.326, 16.503, 24.964
-180.994, -73.877, 16.556, 24.997
-180.991, -74.430, 16.610, 25.030
-180.987, -74.985, 16.664, 25.063
-180.984, -75.542, 16.718, 25.096
-180.980, -76.101, 16.772, 25.129
-180.976, -76.661, 16.827, 25.162
-180.973, -77.224, 16.881, 25.195
-180.969, -77.788, 16.936, 25.228
-180.966, -78.354, 16.991, 25.261
-180.962, -78.921, 17.046, 25.294
-180.958, -79.491, 17.101, 25.327
-180.954, -80.062, 17.157, 25.360
-180.951, -80.636, 17.212, 25.393
-180.947, -81.211, 17.268, 25.426
-180.943, -81.788, 17.324, 25.459
-180.939, -82.367, 17.380, 25.492
-180.935, -82.947, 17.436, 25.525
-180.931, -83.530, 17.492, 25.558
-180.927, -84.115, 17.549, 25.591
-180.923, -84.701, 17.606, 25.624
-180.919, -85.289, 17.662, 25.657
-180.915, -85.880, 17.719, 25.690
-180.911, -86.472, 17.777, 25.723
-180.907, -87.066, 17.834, 25.756
-180.903, -87.662, 17.891, 25.789
-180.899, -88.259, 17.948, 25.822
-180.895, -88.859, 18.002, 25.855
-180.891, -89.460, 18.053, 25.888
-180.886, -90.063, 18.097, 25.921
-180.882, -90.667, 18.131, 25.954
-180.878, -91.272, 18.150, 25.987
-180.874, -91.876, 18.151, 26.020
-180.869, -92.480, 18.129, 26.053
-180.865, -93.083, 18.084, 26.086
-180.861, -93.684, 18.021, 26.119
-180.856, -94.281, 17.942, 26.152
-180.852, -94.876, 17.852, 26.185
-180.848, -95.468, 17.758, 26.218
-180.843, -96.057, 17.662, 26.251
-180.839, -96.642, 17.569, 26.284
-180.835, -97.225, 17.480, 26.317
-180.830, -97.805, 17.399, 26.350
-180.826, -98.383, 17.325, 26.383
-180.822, -98.958, 17.259, 26.416
-180.817, -99.532, 17.202, 26.449
-180.813, -100.104, 17.154, 26.482
-180.809, -100.675, 17.114, 26.515
-180.804, -101.244, 17.082, 26.548
-180.800, -101.813, 17.058, 26.581
-180.795, -102.382, 17.041, 26.614
-180.791, -102.950, 17.031, 26.647
-180.787, -103.518, 17.027, 26.680
-180.782, -104.086, 17.028, 26.713
-180.778, -104.654, 17.033, 26.746
-180.774, -105.222, 17.042, 26.779
-180.769, -105.791, 17.054, 26.812
-180.765, -106.360, 17.068, 26.845
-180.760, -106.930, 17.082, 26.878
-180.756, -107.500, 17.096, 26.911
-180.751, -108.070, 17.108, 26.944
-180.747, -108.641, 17.116, 26.977
-180.742, -109.211, 17.119, 27.010
-180.738, -109.782, 17.116, 27.043
-180.733, -110.352, 17.104, 27.076
-180.729, -110.922, 17.083, 27.109
-180.724, -111.490, 17.053, 27.142
-180.720, -112.058, 17.015, 27.175
-180.715, -112.623, 16.969, 27.208
-180.711, -113.187, 16.918, 27.241
-180.706, -113.749, 16.863, 27.274
-180.702, -114.310, 16.805, 27.307
-180.697, -114.868, 16.748, 27.340
-180.692, -115.425, 16.691, 27.373
-180.688, -115.979, 16.637, 27.406
-180.683, -116.532, 16.586, 27.439
-180.679, -117.084, 16.540, 27.472
-180.674, -117.634, 16.498, 27.505
-180.669, -118.183, 16.460, 27.538
-180.665, -118.731, 16.428, 27.571
-180.660, -119.278, 16.400, 27.604
-180.655, -119.824, 16.376, 27.637
-180.651, -120.369, 16.357, 27.670
-180.646, -120.914, 16.342, 27.703
-180.641, -121.459, 16.329, 27.736
-180.636, -122.003, 16.320, 27.769
-180.632, -122.547, 16.312, 27.802
-180.627, -123.091, 16.305, 27.835
-180.622, -123.635, 16.299, 27.868
-180.617, -124.178, 16.292, 27.901
-180.613, -124.721, 16.284, 27.934
-180.608, -125.263, 16.273, 27.967
-180.603, -125.806, 16.260, 28.000
-180.598, -126.347, 16.244, 28.033
-180.594, -126.888, 16.223, 28.066
-180.589, -127.428, 16.199, 28.099
-180.584, -127.967, 16.171, 28.132
-180.579, -128.506, 16.139, 28.165
-180.574, -129.042, 16.104, 28.198
-180.569, -129.578, 16.066, 28.231
-180.565, -130.113, 16.027, 28.264
-180.560, -130.646, 15.987, 28.297
-180.555, -131.177, 15.947, 28.330
-180.550, -131.708, 15.907, 28.363
-180.545, -132.237, 15.869, 28.396
-180.540, -132.765, 15.832, 28.429
-180.535, -133.292, 15.798, 28.462
-180.531, -133.817, 15.765, 28.495
-180.526, -134.342, 15.735, 28.528
-180.521, -134.866, 15.708, 28.561
-180.516, -135.389, 15.683, 28.594
-180.511, -135.911, 15.660, 28.627
-180.506, -136.433, 15.639, 28.660
-180.501, -136.954, 15.620, 28.693
-180.496, -137.474, 15.603, 28.726
-180.491, -137.994, 15.586, 28.759
-180.486, -138.513, 15.570, 28.792
-180.481, -139.031, 15.554, 28.825
-180.476, -139.550, 15.538, 28.858
-180.471, -140.067, 15.521, 28.891
-180.466, -140.584, 15.503, 28.924
-180.461, -141.100, 15.483, 28.957
-180.456, -141.616, 15.462, 28.990
-180.451, -142.131, 15.439, 29.023
-180.446, -142.645, 15.414, 29.056
-180.441, -143.158, 15.388, 29.089
-180.435, -143.670, 15.360, 29.122
-180.430, -144.181, 15.331, 29.155
-180.425, -144.691, 15.300, 29.188
-180.420, -145.201, 15.269, 29.221
-180.415, -145.709, 15.238, 29.254
-180.410, -146.216, 15.207, 29.287
-180.405, -146.722, 15.176, 29.320
-180.399, -147.227, 15.145, 29.353
-180.394, -147.731, 15.116, 29.386
-180.389, -148.234, 15.087, 29.419
-180.384, -148.736, 15.060, 29.452
-180.379, -149.237, 15.034, 29.485
-180.374, -149.738, 15.009, 29.518
-180.368, -150.238, 14.985, 29.551
-180.363, -150.737, 14.963, 29.584
-180.358, -151.235, 14.941, 29.617
-180.353, -151.732, 14.920, 29.650
-180.347, -152.229, 14.899, 29.683
-180.342, -152.725, 14.879, 29.716
-180.337, -153.221, 14.860, 29.749
-180.331, -153.716, 14.839, 29.782
-180.326, -154.210, 14.819, 29.815
-180.321, -154.703, 14.798, 29.848
-180.315, -155.196, 14.777, 29.881
-180.310, -155.688, 14.755, 29.914
-180.304, -156.179, 14.732, 29.947
-180.299, -156.670, 14.708, 29.980
-180.294, -157.159, 14.683, 30.013
-180.288, -157.648, 14.658, 30.046
-180.283, -158.136, 14.632, 30.079
-180.277, -158.623, 14.606, 30.112
-180.272, -159.109, 14.579, 30.145
-180.266, -159.594, 14.553, 30.178
-180.261, -160.079, 14.526, 30.211
-180.255, -160.562, 14.499, 30.244
-180.250, -161.045, 14.473, 30.277
-180.244, -161.527, 14.447, 30.310
-180.238, -162.007, 14.422, 30.343
-180.233, -162.488, 14.397, 30.376
-180.227, -162.967, 14.373, 30.409
-180.222, -163.445, 14.349, 30.442
-180.216, -163.923, 14.327, 30.475
-180.210, -164.400, 14.304, 30.508
-180.205, -164.876, 14.282, 30.541
-180.199, -165.352, 14.260, 30.574
-180.193, -165.826, 14.239, 30.607
-180.188, -166.301, 14.218, 30.640
-180.182, -166.774, 14.196, 30.673
-180.176, -167.247, 14.175, 30.706
-180.170, -167.719, 14.154, 30.739
-180.164, -168.190, 14.132, 30.772
-180.159, -168.660, 14.110, 30.805
-180.153, -169.130, 14.087, 30.838
-180.147, -169.599, 14.065, 30.871
-180.141, -170.067, 14.042, 30.904
-180.135, -170.535, 14.018, 30.937
-180.129, -171.001, 13.995, 30.970
-180.123, -171.467, 13.971, 31.003
-180.117, -171.932, 13.947, 31.036
-180.111, -172.396, 13.923, 31.069
-180.105, -172.860, 13.899, 31.102
-180.099, -173.322, 13.875, 31.135
-180.093, -173.784, 13.851, 31.168
-180.087, -174.245, 13.827, 31.201
-180.081, -174.706, 13.804, 31.234
-180.075, -175.165, 13.781, 31.267
-180.068, -175.624, 13.758, 31.300
-180.062, -176.082, 13.735, 31.333
-180.056, -176.539, 13.713, 31.366
-180.050, -176.996, 13.691, 31.399
-180.043, -177.451, 13.669, 31.432
-180.037, -177.906, 13.647, 31.465
-180.030, -178.361, 13.626, 31.498
-180.024, -178.814, 13.604, 31.531
-180.018, -179.267, 13.583, 31.564
-180.011, -179.719, 13.562, 31.597
-180.004, -180.171, 13.540, 31.630
-179.998, -180.622, 13.519, 31.663
-179.991, -181.072, 13.497, 31.696
-179.985, -181.521, 13.475, 31.729
-179.978, -181.970, 13.453, 31.762
-179.971, -182.417, 13.431, 31.795
-179.964, -182.865, 13.409, 31.828
-179.957, -183.311, 13.387, 31.861
-179.950, -183.756, 13.364, 31.894
-179.943, -184.201, 13.342, 31.927
-179.936, -184.645, 13.320, 31.960
-179.929, -185.089, 13.297, 31.993
-179.922, -185.531, 13.275, 32.026
-179.915, -185.973, 13.253, 32.059
-179.908, -186.415, 13.231, 32.092
-179.900, -186.855, 13.209, 32.125
-179.893, -187.295, 13.187, 32.158
-179.885, -187.734, 13.165, 32.191
-179.878, -188.172, 13.144, 32.224
-179.870, -188.609, 13.122, 32.257
-179.862, -189.046, 13.101, 32.290
-179.854, -189.482, 13.080, 32.323
-179.846, -189.918, 13.059, 32.356
-179.838, -190.352, 13.038, 32.389
-179.830, -190.786, 13.017, 32.422
-179.822, -191.220, 12.996, 32.455
-179.813, -191.652, 12.975, 32.488
-179.805, -192.084, 12.954, 32.521
-179.796, -192.515, 12.933, 32.554
-179.787, -192.946, 12.912, 32.587
-179.778, -193.376, 12.891, 32.620
-179.769, -193.805, 12.870, 32.653
-179.759, -194.233, 12.849, 32.686
-179.749, -194.661, 12.828, 32.719
-179.739, -195.088, 12.806, 32.752
-179.728, -195.514, 12.785, 32.785
-179.714, -195.939, 12.763, 32.818
-179.699, -196.364, 12.741, 32.851
-179.681, -196.788, 12.718, 32.884
-179.660, -197.210, 12.698, 32.917
-179.635, -197.632, 12.681, 32.950
-179.606, -198.054, 12.672, 32.983
-179.573, -198.475, 12.670, 33.016
-179.536, -198.896, 12.672, 33.049
-179.494, -199.316, 12.682, 33.082
-179.447, -199.737, 12.696, 33.115
-179.395, -200.157, 12.717, 33.148
-179.337, -200.578, 12.746, 33.181
-179.274, -200.999, 12.776, 33.214
-179.206, -201.420, 12.813, 33.247
-179.131, -201.841, 12.852, 33.280
-179.050, -202.263, 12.897, 33.313
-178.964, -202.685, 12.943, 33.346
-178.871, -203.107, 12.995, 33.379
-178.773, -203.530, 13.051, 33.412
-178.669, -203.954, 13.107, 33.445
-178.559, -204.378, 13.168, 33.478
-178.443, -204.802, 13.230, 33.511
-178.321, -205.228, 13.295, 33.544
-178.194, -205.654, 13.361, 33.577
-178.061, -206.080, 13.429, 33.610
-177.923, -206.508, 13.500, 33.643
-177.781, -206.936, 13.570, 33.676
-177.633, -207.365, 13.643, 33.709
-177.481, -207.795, 13.713, 33.742
-177.324, -208.226, 13.785, 33.775
-177.163, -208.658, 13.855, 33.808
-176.997, -209.091, 13.925, 33.841
-176.828, -209.525, 13.993, 33.874
-176.655, -209.960, 14.059, 33.907
-176.479, -210.395, 14.122, 33.940
-176.299, -210.832, 14.184, 33.973
-176.117, -211.270, 14.242, 34.006
-175.932, -211.708, 14.296, 34.039
-175.745, -212.147, 14.347, 34.072
-175.555, -212.587, 14.394, 34.105
-175.363, -213.028, 14.438, 34.138
-175.169, -213.469, 14.478, 34.171
-174.973, -213.911, 14.516, 34.204
-174.775, -214.353, 14.552, 34.237
-174.575, -214.796, 14.586, 34.270
-174.374, -215.239, 14.618, 34.303
-174.171, -215.683, 14.651, 34.336
-173.966, -216.127, 14.682, 34.369
-173.760, -216.571, 14.715, 34.402
-173.551, -217.016, 14.747, 34.435
-173.342, -217.461, 14.781, 34.468
-173.130, -217.907, 14.816, 34.501
-172.917, -218.353, 14.852, 34.534
-172.702, -218.800, 14.890, 34.567
-172.485, -219.248, 14.929, 34.600
-172.266, -219.696, 14.970, 34.633
-172.046, -220.145, 15.013, 34.666
-171.823, -220.594, 15.056, 34.699
-171.598, -221.044, 15.102, 34.732
-171.372, -221.495, 15.149, 34.765
-171.143, -221.946, 15.197, 34.798
-170.912, -222.399, 15.246, 34.831
-170.679, -222.852, 15.297, 34.864
-170.444, -223.306, 15.349, 34.897
-170.206, -223.760, 15.402, 34.930
-169.967, -224.216, 15.455, 34.963
-169.725, -224.673, 15.510, 34.996
-169.481, -225.130, 15.565, 35.029
-169.235, -225.588, 15.621, 35.062
-168.986, -226.048, 15.677, 35.095
-168.736, -226.508, 15.734, 35.128
-168.483, -226.969, 15.791, 35.161
-168.228, -227.431, 15.848, 35.194
-167.971, -227.894, 15.905, 35.227
-167.711, -228.358, 15.963, 35.260
-167.450, -228.823, 16.020, 35.293
-167.186, -229.289, 16.078, 35.326
-166.921, -229.756, 16.135, 35.359
-166.653, -230.225, 16.192, 35.392
-166.383, -230.694, 16.249, 35.425
-166.112, -231.164, 16.306, 35.458
-165.838, -231.635, 16.362, 35.491
-165.563, -232.108, 16.418, 35.524
-165.285, -232.581, 16.473, 35.557
-165.006, -233.055, 16.528, 35.590
-164.725, -233.531, 16.583, 35.623
-164.442, -234.007, 16.638, 35.656
-164.157, -234.485, 16.692, 35.689
-163.871, -234.963, 16.746, 35.722
-163.583, -235.443, 16.800, 35.755
-163.293, -235.924, 16.854, 35.788
-163.002, -236.406, 16.907, 35.821
-162.709, -236.889, 16.960, 35.854
-162.415, -237.373, 17.013, 35.887
-162.119, -237.858, 17.067, 35.920
-161.821, -238.345, 17.120, 35.953
-161.523, -238.833, 17.173, 35.986
-161.222, -239.321, 17.226, 36.019
-160.920, -239.811, 17.279, 36.052
-160.617, -240.303, 17.332, 36.085
-160.312, -240.795, 17.386, 36.118
-160.007, -241.289, 17.439, 36.151
-159.699, -241.784, 17.493, 36.184
-159.390, -242.280, 17.548, 36.217
-159.081, -242.778, 17.602, 36.250
-158.769, -243.277, 17.657, 36.283
-158.457, -243.777, 17.711, 36.316
-158.143, -244.279, 17.767, 36.349
-157.828, -244.782, 17.822, 36.382
-157.512, -245.287, 17.878, 36.415
-157.194, -245.793, 17.934, 36.448
-156.876, -246.300, 17.991, 36.481
-156.556, -246.810, 18.047, 36.514
-156.235, -247.320, 18.104, 36.547
-155.913, -247.832, 18.162, 36.580
-155.590, -248.346, 18.219, 36.613
-155.266, -248.861, 18.277, 36.646
-154.941, -249.379, 18.335, 36.679
-154.615, -249.897, 18.394, 36.712
-154.288, -250.418, 18.453, 36.745
-153.961, -250.940, 18.512, 36.778
-153.632, -251.464, 18.571, 36.811
-153.303, -251.990, 18.630, 36.844
-152.973, -252.518, 18.690, 36.877
-152.642, -253.048, 18.750, 36.910
-152.311, -253.580, 18.810, 36.943
-151.979, -254.114, 18.870, 36.976
-151.647, -254.649, 18.928, 37.009
-151.314, -255.187, 18.985, 37.042
-150.981, -255.727, 19.037, 37.075
-150.648, -256.269, 19.082, 37.108
-150.316, -256.812, 19.117, 37.141
-149.984, -257.356, 19.139, 37.174
-149.654, -257.902, 19.142, 37.207
-149.324, -258.447, 19.126, 37.240
-148.997, -258.993, 19.088, 37.273
-148.672, -259.537, 19.031, 37.306
-148.350, -260.081, 18.960, 37.339
-148.031, -260.623, 18.879, 37.372
-147.715, -261.163, 18.791, 37.405
-147.402, -261.703, 18.702, 37.438
-147.093, -262.241, 18.615, 37.471
-146.788, -262.778, 18.532, 37.504
-146.487, -263.314, 18.454, 37.537
-146.190, -263.850, 18.383, 37.570
-145.897, -264.386, 18.319, 37.603
-145.610, -264.923, 18.262, 37.636
-145.326, -265.460, 18.215, 37.669
-145.048, -265.998, 18.175, 37.702
-144.774, -266.538, 18.144, 37.735
-144.506, -267.079, 18.120, 37.768
-144.243, -267.622, 18.103, 37.801
-143.985, -268.168, 18.093, 37.834
-143.732, -268.715, 18.088, 37.867
-143.485, -269.265, 18.090, 37.900
-143.243, -269.818, 18.097, 37.933
-143.007, -270.374, 18.108, 37.966
-142.775, -270.932, 18.125, 37.999
-142.550, -271.493, 18.146, 38.032
-142.329, -272.057, 18.172, 38.065
-142.114, -272.624, 18.201, 38.098
-141.904, -273.194, 18.235, 38.131
-141.698, -273.767, 18.272, 38.164
-141.497, -274.344, 18.313, 38.197
-141.301, -274.923, 18.359, 38.230
-141.108, -275.505, 18.406, 38.263
-140.920, -276.091, 18.457, 38.296
-140.735, -276.679, 18.511, 38.329
-140.554, -277.270, 18.567, 38.362
-140.375, -277.865, 18.625, 38.395
-140.200, -278.462, 18.685, 38.428
-140.027, -279.062, 18.745, 38.461
-139.857, -279.665, 18.807, 38.494
-139.689, -280.271, 18.867, 38.527
-139.523, -280.879, 18.924, 38.560
-139.359, -281.490, 18.978, 38.593
-139.197, -282.102, 19.023, 38.626
-139.038, -282.717, 19.057, 38.659
-138.880, -283.332, 19.075, 38.692
-138.724, -283.948, 19.071, 38.725
-138.571, -284.564, 19.044, 38.758
-138.420, -285.179, 18.993, 38.791
-138.273, -285.792, 18.922, 38.824
-138.128, -286.402, 18.835, 38.857
-137.986, -287.010, 18.739, 38.890
-137.847, -287.616, 18.638, 38.923
-137.711, -288.218, 18.537, 38.956
-137.579, -288.819, 18.439, 38.989
-137.450, -289.416, 18.347, 39.022
-137.324, -290.012, 18.261, 39.055
-137.201, -290.606, 18.184, 39.088
-137.082, -291.198, 18.115, 39.121
-136.966, -291.789, 18.054, 39.154
-136.854, -292.378, 18.002, 39.187
-136.745, -292.967, 17.958, 39.220
-136.639, -293.556, 17.922, 39.253
-136.536, -294.143, 17.894, 39.286
-136.437, -294.731, 17.872, 39.319
-136.341, -295.319, 17.858, 39.352
-136.248, -295.907, 17.849, 39.385
-136.158, -296.495, 17.846, 39.418
-136.072, -297.084, 17.848, 39.451
-135.988, -297.674, 17.854, 39.484
-135.908, -298.264, 17.864, 39.517
-135.831, -298.855, 17.876, 39.550
-135.756, -299.447, 17.891, 39.583
-135.685, -300.040, 17.907, 39.616
-135.616, -300.633, 17.924, 39.649
-135.550, -301.227, 17.939, 39.682
-135.487, -301.823, 17.951, 39.715
-135.427, -302.418, 17.960, 39.748
-135.369, -303.014, 17.963, 39.781
-135.315, -303.610, 17.960, 39.814
-135.262, -304.206, 17.947, 39.847
-135.213, -304.802, 17.925, 39.880
-135.167, -305.396, 17.894, 39.913
-135.123, -305.990, 17.854, 39.946
-135.083, -306.582, 17.807, 39.979
-135.044, -307.173, 17.754, 40.012
-135.009, -307.762, 17.697, 40.045
-134.977, -308.349, 17.638, 40.078
-134.947, -308.934, 17.578, 40.111
-134.920, -309.517, 17.520, 40.144
-134.896, -310.099, 17.464, 40.177
-134.875, -310.679, 17.412, 40.210
-134.856, -311.258, 17.363, 40.243
-134.840, -311.835, 17.319, 40.276
-134.827, -312.411, 17.279, 40.309
-134.817, -312.986, 17.244, 40.342
-134.810, -313.560, 17.214, 40.375
-134.805, -314.133, 17.188, 40.408
-134.803, -314.706, 17.167, 40.441
-134.803, -315.278, 17.149, 40.474
-134.807, -315.849, 17.135, 40.507
-134.814, -316.420, 17.124, 40.540
-134.823, -316.990, 17.115, 40.573
-134.835, -317.561, 17.107, 40.606
-134.850, -318.131, 17.101, 40.639
-134.868, -318.700, 17.095, 40.672
-134.889, -319.270, 17.088, 40.705
-134.913, -319.839, 17.080, 40.738
-134.939, -320.407, 17.070, 40.771
-134.969, -320.975, 17.057, 40.804
-135.002, -321.542, 17.042, 40.837
-135.038, -322.109, 17.022, 40.870
-135.076, -322.674, 16.999, 40.903
-135.118, -323.238, 16.972, 40.936
-135.163, -323.801, 16.941, 40.969
-135.210, -324.363, 16.908, 41.002
-135.262, -324.923, 16.871, 41.035
-135.315, -325.481, 16.833, 41.068
-135.373, -326.038, 16.793, 41.101
-135.433, -326.594, 16.753, 41.134
-135.496, -327.147, 16.714, 41.167
-135.562, -327.699, 16.675, 41.200
-135.631, -328.250, 16.637, 41.233
-135.703, -328.798, 16.601, 41.266
-135.778, -329.345, 16.567, 41.299
-135.857, -329.891, 16.535, 41.332
-135.939, -330.435, 16.505, 41.365
-136.024, -330.978, 16.478, 41.398
-136.112, -331.519, 16.453, 41.431
-136.203, -332.059, 16.429, 41.464
-136.298, -332.598, 16.408, 41.497
-136.396, -333.136, 16.389, 41.530
-136.497, -333.672, 16.371, 41.563
-136.602, -334.207, 16.353, 41.596
-136.710, -334.741, 16.337, 41.629
-136.821, -335.273, 16.320, 41.662
-136.936, -335.805, 16.303, 41.695
-137.055, -336.334, 16.286, 41.728
-137.177, -336.863, 16.268, 41.761
-137.303, -337.390, 16.249, 41.794
-137.432, -337.915, 16.228, 41.827
-137.565, -338.438, 16.206, 41.860
-137.702, -338.960, 16.183, 41.893
-137.842, -339.480, 16.158, 41.926
-137.986, -339.998, 16.131, 41.959
-138.133, -340.515, 16.104, 41.992
-138.284, -341.029, 16.075, 42.025
-138.438, -341.541, 16.046, 42.058
-138.597, -342.051, 16.015, 42.091
-138.759, -342.558, 15.985, 42.124
-138.925, -343.063, 15.954, 42.157
-139.094, -343.567, 15.924, 42.190
-139.267, -344.067, 15.893, 42.223
-139.445, -344.565, 15.863, 42.256
-139.626, -345.061, 15.835, 42.289
-139.812, -345.554, 15.806, 42.322
-140.002, -346.044, 15.779, 42.355
-140.196, -346.532, 15.753, 42.388
-140.394, -347.017, 15.729, 42.421
-140.596, -347.500, 15.705, 42.454
-140.803, -347.980, 15.682, 42.487
-141.014, -348.457, 15.660, 42.520
-141.230, -348.932, 15.639, 42.553
-141.450, -349.403, 15.618, 42.586
-141.674, -349.872, 15.598, 42.619
-141.903, -350.338, 15.577, 42.652
-142.136, -350.801, 15.558, 42.685
-142.374, -351.261, 15.537, 42.718
-142.616, -351.718, 15.520, 42.751
-142.863, -352.172, 15.505, 42.784
-143.114, -352.623, 15.497, 42.817
-143.370, -353.071, 15.494, 42.850
-143.629, -353.518, 15.498, 42.883
-143.893, -353.962, 15.509, 42.916
-144.160, -354.405, 15.526, 42.949
-144.430, -354.847, 15.549, 42.982
-144.703, -355.289, 15.578, 43.015
-144.978, -355.730, 15.611, 43.048
-145.256, -356.172, 15.650, 43.081
-145.536, -356.614, 15.692, 43.114
-145.816, -357.057, 15.739, 43.147
-146.098, -357.502, 15.788, 43.180
-146.381, -357.948, 15.841, 43.213
-146.663, -358.396, 15.896, 43.246
-146.946, -358.846, 15.953, 43.279
-147.229, -359.299, 16.012, 43.312
-147.512, -359.754, 16.073, 43.345
-147.794, -360.211, 16.135, 43.378
-148.076, -360.672, 16.199, 43.411
-148.357, -361.135, 16.264, 43.444
-148.637, -361.601, 16.330, 43.477
-148.917, -362.071, 16.398, 43.510
-149.196, -362.543, 16.467, 43.543
-149.474, -363.018, 16.536, 43.576
-149.753, -363.496, 16.607, 43.609
-150.030, -363.977, 16.679, 43.642
-150.308, -364.461, 16.752, 43.675
-150.586, -364.948, 16.825, 43.708
-150.864, -365.437, 16.899, 43.741
-151.142, -365.929, 16.973, 43.774
-151.420, -366.424, 17.048, 43.807
-151.700, -366.921, 17.122, 43.840
-151.980, -367.421, 17.196, 43.873
-152.261, -367.922, 17.270, 43.906
-152.543, -368.426, 17.344, 43.939
-152.827, -368.932, 17.417, 43.972
-153.112, -369.440, 17.489, 44.005
-153.399, -369.950, 17.560, 44.038
-153.687, -370.461, 17.631, 44.071
-153.977, -370.974, 17.700, 44.104
-154.269, -371.489, 17.768, 44.137
-154.563, -372.006, 17.835, 44.170
-154.858, -372.523, 17.901, 44.203
-155.155, -373.043, 17.966, 44.236
-155.454, -373.564, 18.029, 44.269
-155.754, -374.086, 18.091, 44.302
-156.056, -374.610, 18.152, 44.335
-156.360, -375.135, 18.212, 44.368
-156.665, -375.661, 18.271, 44.401
-156.972, -376.189, 18.329, 44.434
-157.279, -376.718, 18.386, 44.467
-157.588, -377.249, 18.442, 44.500
-157.898, -377.782, 18.498, 44.533
-158.209, -378.316, 18.552, 44.566
-158.521, -378.851, 18.607, 44.599
-158.833, -379.389, 18.661, 44.632
-159.146, -379.928, 18.714, 44.665
-159.460, -380.469, 18.767, 44.698
-159.774, -381.011, 18.820, 44.731
-160.088, -381.556, 18.873, 44.764
-160.402, -382.102, 18.926, 44.797
-160.717, -382.650, 18.980, 44.830
-161.032, -383.201, 19.033, 44.863
-161.347, -383.753, 19.086, 44.896
-161.662, -384.307, 19.140, 44.929
-161.977, -384.864, 19.194, 44.962
-162.292, -385.422, 19.249, 44.995
-162.607, -385.983, 19.303, 45.028
-162.921, -386.545, 19.359, 45.061
-163.236, -387.110, 19.415, 45.094
-163.551, -387.677, 19.471, 45.127
-163.866, -388.247, 19.528, 45.160
-164.181, -388.818, 19.585, 45.193
-164.495, -389.392, 19.643, 45.226
-164.810, -389.967, 19.702, 45.259
-165.125, -390.546, 19.761, 45.292
-165.440, -391.126, 19.820, 45.325
-165.755, -391.708, 19.880, 45.358
-166.070, -392.293, 19.940, 45.391
-166.386, -392.880, 20.001, 45.424
-166.701, -393.469, 20.062, 45.457
-167.016, -394.061, 20.124, 45.490
-167.332, -394.654, 20.186, 45.523
-167.648, -395.250, 20.249, 45.556
-167.963, -395.849, 20.311, 45.589
-168.279, -396.449, 20.374, 45.622
-168.595, -397.053, 20.438, 45.655
-168.911, -397.658, 20.501, 45.688
-169.227, -398.266, 20.565, 45.721
-169.543, -398.876, 20.630, 45.754
-169.858, -399.489, 20.694, 45.787
-170.174, -400.104, 20.758, 45.820
-170.489, -400.722, 20.823, 45.853
-170.804, -401.342, 20.888, 45.886
-171.119, -401.965, 20.953, 45.919
-171.434, -402.590, 21.018, 45.952
-171.748, -403.218, 21.081, 45.985
-172.062, -403.849, 21.143, 46.018
-172.375, -404.482, 21.201, 46.051
-172.687, -405.117, 21.253, 46.084
-172.999, -405.755, 21.297, 46.117
-173.309, -406.394, 21.327, 46.150
