18.621, 18.995, -0.3732, 359.9826, -0.0047 1.2259, 0.8414 
18.590, 18.967, -0.3775, 360.3601, -0.0043 1.2176, 0.8389 
18.559, 18.940, -0.3810, 360.7411, -0.0035 1.2112, 0.8370 
18.527, 18.911, -0.3843, 361.1254, -0.0033 1.2054, 0.8353 
18.496, 18.882, -0.3862, 361.5115, -0.0019 1.2032, 0.8346 
18.464, 18.852, -0.3876, 361.8991, -0.0014 1.2022, 0.8343 
18.433, 18.821, -0.3883, 362.2875, -0.0008 1.2027, 0.8345 
18.402, 18.790, -0.3883, 362.6757, 0.0001 1.2054, 0.8353 
18.371, 18.758, -0.3878, 363.0636, 0.0005 1.2089, 0.8363 
18.340, 18.726, -0.3866, 363.4502, 0.0013 1.2145, 0.8380 
18.309, 18.694, -0.3849, 363.8350, 0.0017 1.2212, 0.8400 
18.278, 18.661, -0.3834, 364.2184, 0.0015 1.2271, 0.8417 
18.247, 18.628, -0.3812, 364.5996, 0.0022 1.2351, 0.8440 
18.216, 18.596, -0.3799, 364.9795, 0.0013 1.2405, 0.8456 
18.185, 18.563, -0.3778, 365.3573, 0.0020 1.2480, 0.8477 
18.154, 18.531, -0.3765, 365.7338, 0.0013 1.2534, 0.8492 
18.124, 18.499, -0.3754, 366.1092, 0.0011 1.2583, 0.8506 
18.093, 18.468, -0.3751, 366.4843, 0.0004 1.2613, 0.8514 
18.063, 18.437, -0.3747, 366.8590, 0.0004 1.2646, 0.8523 
18.032, 18.407, -0.3751, 367.2341, -0.0005 1.2655, 0.8526 
18.001, 18.377, -0.3763, 367.6104, -0.0012 1.2645, 0.8523 
17.971, 18.348, -0.3777, 367.9881, -0.0013 1.2635, 0.8520 
17.941, 18.320, -0.3792, 368.3673, -0.0016 1.2618, 0.8516 
17.910, 18.292, -0.3815, 368.7488, -0.0023 1.2583, 0.8506 
17.880, 18.264, -0.3842, 369.1330, -0.0027 1.2539, 0.8494 
17.850, 18.237, -0.3872, 369.5202, -0.0030 1.2485, 0.8479 
17.819, 18.210, -0.3907, 369.9109, -0.0035 1.2420, 0.8460 
17.789, 18.183, -0.3941, 370.3050, -0.0034 1.2359, 0.8443 
17.759, 18.156, -0.3972, 370.7022, -0.0031 1.2307, 0.8428 
17.729, 18.129, -0.4004, 371.1025, -0.0032 1.2251, 0.8411 
17.699, 18.103, -0.4039, 371.5064, -0.0035 1.2187, 0.8393 
17.669, 18.076, -0.4070, 371.9134, -0.0032 1.2133, 0.8377 
17.639, 18.048, -0.4097, 372.3230, -0.0026 1.2093, 0.8365 
17.609, 18.021, -0.4120, 372.7350, -0.0024 1.2059, 0.8354 
17.579, 17.993, -0.4142, 373.1493, -0.0022 1.2028, 0.8345 
17.549, 17.965, -0.4160, 373.5653, -0.0018 1.2010, 0.8340 
17.520, 17.937, -0.4173, 373.9826, -0.0013 1.2004, 0.8338 
17.490, 17.908, -0.4185, 374.4011, -0.0012 1.2000, 0.8336 
17.460, 17.879, -0.4194, 374.8205, -0.0009 1.2004, 0.8338 
17.431, 17.850, -0.4197, 375.2401, -0.0003 1.2022, 0.8343 
17.401, 17.821, -0.4202, 375.6603, -0.0005 1.2034, 0.8347 
17.371, 17.791, -0.4203, 376.0806, -0.0001 1.2057, 0.8354 
17.342, 17.762, -0.4202, 376.5008, 0.0002 1.2086, 0.8363 
17.312, 17.732, -0.4202, 376.9210, -0.0001 1.2109, 0.8370 
17.283, 17.703, -0.4202, 377.3412, 0.0001 1.2137, 0.8378 
17.254, 17.674, -0.4200, 377.7612, 0.0001 1.2166, 0.8386 
17.225, 17.645, -0.4201, 378.1813, -0.0001 1.2188, 0.8393 
17.195, 17.616, -0.4205, 378.6018, -0.0004 1.2202, 0.8397 
17.166, 17.587, -0.4212, 379.0230, -0.0007 1.2210, 0.8399 
17.137, 17.559, -0.4217, 379.4447, -0.0004 1.2224, 0.8404 
17.108, 17.531, -0.4230, 379.8676, -0.0013 1.2215, 0.8401 
17.079, 17.503, -0.4241, 380.2918, -0.0012 1.2212, 0.8400 
17.050, 17.475, -0.4254, 380.7172, -0.0013 1.2205, 0.8398 
17.021, 17.448, -0.4275, 381.1447, -0.0020 1.2178, 0.8390 
16.992, 17.421, -0.4293, 381.5739, -0.0018 1.2159, 0.8384 
16.963, 17.394, -0.4313, 382.0052, -0.0020 1.2135, 0.8377 
16.934, 17.368, -0.4334, 382.4386, -0.0022 1.2106, 0.8369 
16.905, 17.341, -0.4357, 382.8744, -0.0023 1.2074, 0.8359 
16.876, 17.315, -0.4382, 383.3125, -0.0024 1.2040, 0.8349 
16.848, 17.288, -0.4401, 383.7526, -0.0019 1.2019, 0.8342 
16.819, 17.262, -0.4427, 384.1953, -0.0026 1.1979, 0.8330 
16.791, 17.235, -0.4446, 384.6399, -0.0019 1.1959, 0.8324 
16.762, 17.209, -0.4471, 385.0870, -0.0025 1.1923, 0.8313 
16.734, 17.182, -0.4489, 385.5359, -0.0018 1.1906, 0.8308 
16.705, 17.156, -0.4506, 385.9865, -0.0017 1.1891, 0.8303 
16.677, 17.129, -0.4522, 386.4387, -0.0016 1.1878, 0.8299 
16.648, 17.102, -0.4541, 386.8928, -0.0019 1.1857, 0.8292 
16.620, 17.075, -0.4554, 387.3482, -0.0013 1.1853, 0.8291 
16.592, 17.048, -0.4567, 387.8049, -0.0013 1.1849, 0.8290 
16.563, 17.021, -0.4576, 388.2625, -0.0010 1.1853, 0.8291 
16.535, 16.994, -0.4587, 388.7212, -0.0011 1.1853, 0.8291 
16.507, 16.967, -0.4594, 389.1807, -0.0007 1.1864, 0.8294 
16.479, 16.939, -0.4605, 389.6412, -0.0011 1.1864, 0.8295 
16.451, 16.912, -0.4610, 390.1022, -0.0005 1.1879, 0.8299 
16.423, 16.885, -0.4622, 390.5644, -0.0011 1.1877, 0.8299 
16.395, 16.858, -0.4631, 391.0275, -0.0009 1.1882, 0.8300 
16.367, 16.831, -0.4639, 391.4914, -0.0008 1.1890, 0.8303 
16.339, 16.804, -0.4648, 391.9562, -0.0009 1.1895, 0.8304 
16.311, 16.777, -0.4660, 392.4222, -0.0012 1.1893, 0.8304 
16.284, 16.750, -0.4666, 392.8889, -0.0006 1.1906, 0.8308 
16.256, 16.724, -0.4683, 393.3572, -0.0017 1.1890, 0.8303 
16.228, 16.697, -0.4693, 393.8265, -0.0010 1.1896, 0.8305 
16.200, 16.671, -0.4708, 394.2972, -0.0015 1.1886, 0.8301 
16.173, 16.645, -0.4725, 394.7698, -0.0018 1.1869, 0.8296 
16.145, 16.619, -0.4740, 395.2437, -0.0014 1.1863, 0.8294 
16.117, 16.593, -0.4760, 395.7197, -0.0020 1.1839, 0.8287 
16.090, 16.568, -0.4775, 396.1972, -0.0015 1.1831, 0.8284 
16.062, 16.542, -0.4797, 396.6770, -0.0022 1.1803, 0.8275 
16.035, 16.517, -0.4814, 397.1584, -0.0017 1.1790, 0.8271 
16.008, 16.491, -0.4833, 397.6417, -0.0019 1.1772, 0.8266 
15.981, 16.466, -0.4851, 398.1268, -0.0018 1.1757, 0.8261 
15.953, 16.440, -0.4869, 398.6137, -0.0018 1.1740, 0.8256 
15.926, 16.415, -0.4887, 399.1024, -0.0018 1.1725, 0.8251 
15.899, 16.389, -0.4901, 399.5925, -0.0014 1.1721, 0.8250 
15.872, 16.364, -0.4918, 400.0843, -0.0017 1.1707, 0.8245 
15.844, 16.338, -0.4935, 400.5778, -0.0017 1.1693, 0.8240 
15.818, 16.312, -0.4947, 401.0725, -0.0012 1.1695, 0.8241 
15.791, 16.287, -0.4961, 401.5686, -0.0014 1.1689, 0.8239 
15.764, 16.261, -0.4972, 402.0658, -0.0011 1.1692, 0.8240 
15.737, 16.235, -0.4988, 402.5646, -0.0016 1.1680, 0.8236 
15.710, 16.210, -0.4999, 403.0645, -0.0010 1.1685, 0.8238 
15.683, 16.184, -0.5010, 403.5655, -0.0012 1.1686, 0.8238 
15.656, 16.158, -0.5019, 404.0674, -0.0008 1.1696, 0.8241 
15.630, 16.132, -0.5025, 404.5699, -0.0007 1.1709, 0.8246 
15.603, 16.106, -0.5032, 405.0731, -0.0007 1.1722, 0.8250 
15.576, 16.080, -0.5039, 405.5771, -0.0007 1.1735, 0.8254 
15.550, 16.055, -0.5047, 406.0817, -0.0007 1.1747, 0.8258 
15.523, 16.028, -0.5054, 406.5871, -0.0007 1.1760, 0.8262 
15.497, 16.003, -0.5061, 407.0931, -0.0007 1.1773, 0.8266 
15.470, 15.977, -0.5062, 407.5993, -0.0001 1.1801, 0.8275 
15.444, 15.951, -0.5073, 408.1066, -0.0011 1.1802, 0.8275 
15.418, 15.925, -0.5072, 408.6138, 0.0001 1.1837, 0.8286 
15.391, 15.899, -0.5078, 409.1216, -0.0006 1.1851, 0.8291 
15.365, 15.873, -0.5079, 409.6295, -0.0001 1.1879, 0.8299 
15.339, 15.848, -0.5090, 410.1385, -0.0010 1.1882, 0.8300 
15.313, 15.824, -0.5109, 410.6493, -0.0019 1.1863, 0.8294 
15.286, 15.800, -0.5137, 411.1630, -0.0028 1.1822, 0.8281 
15.260, 15.777, -0.5172, 411.6802, -0.0035 1.1763, 0.8263 
15.234, 15.755, -0.5209, 412.2012, -0.0037 1.1702, 0.8243 
15.208, 15.734, -0.5257, 412.7269, -0.0048 1.1612, 0.8214 
15.182, 15.713, -0.5308, 413.2576, -0.0051 1.1516, 0.8183 
15.156, 15.692, -0.5357, 413.7933, -0.0049 1.1425, 0.8153 
15.130, 15.671, -0.5409, 414.3342, -0.0052 1.1328, 0.8120 
15.104, 15.650, -0.5456, 414.8798, -0.0047 1.1243, 0.8091 
15.078, 15.628, -0.5501, 415.4298, -0.0044 1.1166, 0.8064 
15.052, 15.606, -0.5538, 415.9836, -0.0038 1.1106, 0.8043 
15.026, 15.583, -0.5568, 416.5404, -0.0030 1.1066, 0.8029 
15.001, 15.560, -0.5589, 417.0993, -0.0021 1.1049, 0.8023 
14.975, 15.535, -0.5603, 417.6596, -0.0014 1.1050, 0.8023 
14.949, 15.510, -0.5607, 418.2203, -0.0004 1.1075, 0.8032 
14.924, 15.484, -0.5601, 418.7805, 0.0006 1.1124, 0.8049 
14.898, 15.457, -0.5593, 419.3398, 0.0009 1.1180, 0.8069 
14.872, 15.431, -0.5584, 419.8981, 0.0009 1.1237, 0.8088 
14.847, 15.404, -0.5569, 420.4550, 0.0015 1.1308, 0.8113 
14.821, 15.377, -0.5554, 421.0104, 0.0015 1.1379, 0.8137 
14.796, 15.350, -0.5544, 421.5648, 0.0010 1.1437, 0.8157 
14.770, 15.324, -0.5533, 422.1181, 0.0010 1.1496, 0.8176 
14.745, 15.298, -0.5530, 422.6710, 0.0004 1.1537, 0.8190 
14.720, 15.272, -0.5529, 423.2239, 0.0001 1.1572, 0.8201 
14.695, 15.247, -0.5529, 423.7769, -0.0001 1.1603, 0.8211 
14.669, 15.223, -0.5540, 424.3308, -0.0010 1.1608, 0.8213 
14.644, 15.199, -0.5556, 424.8864, -0.0016 1.1601, 0.8211 
14.619, 15.176, -0.5577, 425.4441, -0.0022 1.1579, 0.8204 
14.593, 15.154, -0.5602, 426.0043, -0.0025 1.1550, 0.8194 
14.569, 15.131, -0.5627, 426.5670, -0.0025 1.1521, 0.8184 
14.544, 15.109, -0.5658, 427.1329, -0.0031 1.1476, 0.8170 
14.518, 15.088, -0.5694, 427.7023, -0.0036 1.1420, 0.8151 
14.493, 15.066, -0.5726, 428.2749, -0.0032 1.1376, 0.8136 
14.468, 15.044, -0.5763, 428.8512, -0.0037 1.1316, 0.8116 
14.444, 15.023, -0.5793, 429.4305, -0.0030 1.1277, 0.8102 
14.419, 15.001, -0.5824, 430.0128, -0.0030 1.1236, 0.8088 
14.394, 14.979, -0.5854, 430.5982, -0.0030 1.1195, 0.8074 
14.369, 14.957, -0.5880, 431.1862, -0.0026 1.1166, 0.8064 
14.344, 14.935, -0.5909, 431.7771, -0.0029 1.1129, 0.8051 
14.320, 14.912, -0.5924, 432.3695, -0.0016 1.1128, 0.8050 
14.295, 14.889, -0.5946, 432.9641, -0.0021 1.1109, 0.8044 
14.270, 14.866, -0.5956, 433.5598, -0.0010 1.1121, 0.8048 
14.246, 14.842, -0.5969, 434.1567, -0.0013 1.1123, 0.8049 
14.221, 14.819, -0.5981, 434.7548, -0.0012 1.1131, 0.8051 
14.196, 14.795, -0.5989, 435.3537, -0.0009 1.1146, 0.8057 
14.172, 14.771, -0.5994, 435.9532, -0.0005 1.1171, 0.8066 
14.148, 14.748, -0.6000, 436.5532, -0.0006 1.1191, 0.8073 
14.123, 14.724, -0.6011, 437.1542, -0.0010 1.1201, 0.8076 
14.099, 14.700, -0.6017, 437.7559, -0.0006 1.1223, 0.8084 
14.074, 14.677, -0.6025, 438.3584, -0.0008 1.1238, 0.8089 
14.050, 14.654, -0.6038, 438.9621, -0.0013 1.1241, 0.8090 
14.026, 14.631, -0.6052, 439.5674, -0.0015 1.1240, 0.8090 
14.002, 14.608, -0.6069, 440.1742, -0.0016 1.1236, 0.8088 
13.978, 14.586, -0.6085, 440.7828, -0.0017 1.1231, 0.8086 
13.953, 14.564, -0.6105, 441.3933, -0.0020 1.1217, 0.8082 
13.929, 14.542, -0.6128, 442.0061, -0.0023 1.1195, 0.8074 
13.905, 14.520, -0.6146, 442.6207, -0.0018 1.1188, 0.8072 
13.881, 14.498, -0.6170, 443.2377, -0.0024 1.1165, 0.8063 
13.857, 14.476, -0.6190, 443.8566, -0.0020 1.1153, 0.8059 
13.833, 14.455, -0.6216, 444.4782, -0.0026 1.1124, 0.8049 
13.809, 14.433, -0.6237, 445.1019, -0.0021 1.1110, 0.8044 
13.786, 14.412, -0.6261, 445.7280, -0.0024 1.1086, 0.8036 
13.762, 14.390, -0.6282, 446.3562, -0.0021 1.1073, 0.8031 
13.738, 14.368, -0.6308, 446.9870, -0.0027 1.1043, 0.8020 
13.714, 14.347, -0.6323, 447.6193, -0.0014 1.1047, 0.8022 
13.691, 14.325, -0.6344, 448.2536, -0.0021 1.1032, 0.8016 
13.667, 14.303, -0.6362, 448.8898, -0.0018 1.1026, 0.8014 
13.643, 14.281, -0.6379, 449.5277, -0.0018 1.1020, 0.8012 
13.619, 14.259, -0.6396, 450.1673, -0.0017 1.1017, 0.8011 
13.596, 14.237, -0.6415, 450.8088, -0.0020 1.1006, 0.8007 
13.572, 14.215, -0.6426, 451.4515, -0.0011 1.1020, 0.8012 
13.549, 14.193, -0.6442, 452.0956, -0.0016 1.1018, 0.8011 
13.526, 14.172, -0.6462, 452.7419, -0.0021 1.1004, 0.8006 
13.502, 14.150, -0.6476, 453.3895, -0.0013 1.1011, 0.8009 
13.479, 14.128, -0.6496, 454.0391, -0.0020 1.0998, 0.8004 
13.455, 14.106, -0.6509, 454.6899, -0.0013 1.1008, 0.8008 
13.432, 14.085, -0.6526, 455.3426, -0.0018 1.1001, 0.8005 
13.409, 14.062, -0.6539, 455.9965, -0.0012 1.1010, 0.8009 
13.386, 14.041, -0.6555, 456.6520, -0.0017 1.1007, 0.8008 
13.362, 14.019, -0.6568, 457.3088, -0.0013 1.1015, 0.8010 
13.340, 13.998, -0.6582, 457.9670, -0.0013 1.1021, 0.8013 
13.316, 13.976, -0.6596, 458.6266, -0.0014 1.1026, 0.8014 
13.293, 13.955, -0.6614, 459.2880, -0.0018 1.1019, 0.8012 
13.270, 13.933, -0.6630, 459.9509, -0.0016 1.1020, 0.8012 
13.247, 13.912, -0.6650, 460.6159, -0.0020 1.1009, 0.8008 
13.224, 13.892, -0.6675, 461.2834, -0.0025 1.0985, 0.7999 
13.201, 13.871, -0.6698, 461.9531, -0.0023 1.0968, 0.7994 
13.178, 13.850, -0.6720, 462.6252, -0.0023 1.0952, 0.7988 
13.155, 13.829, -0.6737, 463.2988, -0.0016 1.0952, 0.7988 
13.133, 13.809, -0.6760, 463.9748, -0.0023 1.0935, 0.7981 
13.110, 13.788, -0.6775, 464.6523, -0.0015 1.0938, 0.7983 
13.087, 13.767, -0.6801, 465.3324, -0.0026 1.0913, 0.7973 
13.065, 13.746, -0.6811, 466.0135, -0.0010 1.0932, 0.7980 
13.042, 13.725, -0.6835, 466.6970, -0.0024 1.0911, 0.7973 
13.019, 13.704, -0.6849, 467.3819, -0.0015 1.0917, 0.7975 
12.997, 13.684, -0.6870, 468.0688, -0.0020 1.0906, 0.7971 
12.974, 13.664, -0.6900, 468.7588, -0.0031 1.0869, 0.7958 
12.952, 13.643, -0.6915, 469.4504, -0.0015 1.0876, 0.7960 
12.929, 13.623, -0.6942, 470.1445, -0.0026 1.0850, 0.7950 
12.907, 13.602, -0.6954, 470.8399, -0.0012 1.0864, 0.7956 
12.884, 13.582, -0.6979, 471.5378, -0.0026 1.0839, 0.7947 
12.862, 13.561, -0.6989, 472.2367, -0.0010 1.0859, 0.7954 
12.840, 13.541, -0.7008, 472.9375, -0.0019 1.0852, 0.7951 
12.817, 13.519, -0.7017, 473.6393, -0.0009 1.0873, 0.7959 
12.795, 13.499, -0.7040, 474.3433, -0.0022 1.0857, 0.7953 
12.773, 13.480, -0.7068, 475.0500, -0.0028 1.0828, 0.7942 
12.751, 13.459, -0.7084, 475.7585, -0.0017 1.0831, 0.7944 
12.729, 13.440, -0.7108, 476.4693, -0.0024 1.0812, 0.7936 
12.707, 13.419, -0.7122, 477.1816, -0.0014 1.0822, 0.7940 
12.685, 13.399, -0.7145, 477.8961, -0.0023 1.0807, 0.7934 
12.662, 13.378, -0.7158, 478.6118, -0.0013 1.0819, 0.7939 
12.641, 13.358, -0.7175, 479.3294, -0.0017 1.0818, 0.7939 
12.619, 13.337, -0.7188, 480.0482, -0.0013 1.0830, 0.7943 
12.597, 13.318, -0.7211, 480.7693, -0.0023 1.0813, 0.7937 
12.575, 13.299, -0.7246, 481.4939, -0.0034 1.0769, 0.7920 
12.553, 13.279, -0.7262, 482.2201, -0.0017 1.0774, 0.7922 
12.531, 13.260, -0.7293, 482.9495, -0.0031 1.0737, 0.7909 
12.509, 13.240, -0.7307, 483.6802, -0.0014 1.0750, 0.7913 
12.488, 13.221, -0.7332, 484.4134, -0.0025 1.0729, 0.7906 
12.466, 13.200, -0.7344, 485.1479, -0.0012 1.0746, 0.7912 
12.444, 13.181, -0.7372, 485.8850, -0.0027 1.0719, 0.7902 
12.423, 13.163, -0.7402, 486.6252, -0.0031 1.0686, 0.7889 
12.401, 13.143, -0.7421, 487.3673, -0.0019 1.0686, 0.7889 
12.379, 13.124, -0.7450, 488.1124, -0.0029 1.0655, 0.7878 
12.358, 13.104, -0.7460, 488.8584, -0.0010 1.0679, 0.7887 
12.337, 13.085, -0.7483, 489.6067, -0.0023 1.0664, 0.7881 
12.315, 13.064, -0.7496, 490.3562, -0.0013 1.0680, 0.7887 
12.293, 13.045, -0.7519, 491.1082, -0.0024 1.0664, 0.7881 
12.272, 13.027, -0.7554, 491.8636, -0.0035 1.0620, 0.7864 
12.251, 13.007, -0.7569, 492.6205, -0.0015 1.0632, 0.7869 
12.229, 12.989, -0.7595, 493.3800, -0.0026 1.0609, 0.7860 
12.208, 12.969, -0.7606, 494.1406, -0.0011 1.0631, 0.7868 
12.187, 12.950, -0.7630, 494.9036, -0.0024 1.0614, 0.7862 
12.166, 12.930, -0.7640, 495.6677, -0.0010 1.0637, 0.7871 
12.144, 12.911, -0.7666, 496.4343, -0.0026 1.0615, 0.7862 
12.123, 12.893, -0.7699, 497.2042, -0.0033 1.0578, 0.7848 
12.102, 12.874, -0.7717, 497.9759, -0.0018 1.0582, 0.7850 
12.081, 12.855, -0.7746, 498.7505, -0.0029 1.0555, 0.7839 
12.059, 12.835, -0.7761, 499.5265, -0.0015 1.0566, 0.7844 
12.038, 12.817, -0.7786, 500.3052, -0.0025 1.0548, 0.7837 
12.018, 12.797, -0.7795, 501.0847, -0.0009 1.0574, 0.7847 
11.996, 12.779, -0.7825, 501.8672, -0.0029 1.0544, 0.7835 
11.976, 12.761, -0.7856, 502.6528, -0.0031 1.0514, 0.7823 
11.954, 12.742, -0.7877, 503.4405, -0.0022 1.0508, 0.7821 
11.934, 12.724, -0.7903, 504.2308, -0.0025 1.0492, 0.7815 
11.913, 12.705, -0.7921, 505.0229, -0.0019 1.0494, 0.7816 
11.891, 12.687, -0.7951, 505.8180, -0.0029 1.0466, 0.7805 
11.871, 12.667, -0.7959, 506.6139, -0.0008 1.0497, 0.7817 
11.850, 12.649, -0.7986, 507.4125, -0.0026 1.0475, 0.7808 
11.830, 12.631, -0.8017, 508.2142, -0.0032 1.0443, 0.7796 
11.809, 12.612, -0.8037, 509.0179, -0.0019 1.0445, 0.7797 
11.788, 12.595, -0.8066, 509.8245, -0.0029 1.0419, 0.7786 
11.767, 12.575, -0.8082, 510.6327, -0.0017 1.0428, 0.7790 
11.746, 12.557, -0.8111, 511.4438, -0.0029 1.0403, 0.7780 
11.726, 12.540, -0.8140, 512.2579, -0.0029 1.0378, 0.7770 
11.705, 12.521, -0.8161, 513.0739, -0.0020 1.0379, 0.7771 
11.685, 12.503, -0.8187, 513.8926, -0.0026 1.0362, 0.7764 
11.664, 12.484, -0.8204, 514.7130, -0.0017 1.0370, 0.7767 
11.643, 12.466, -0.8226, 515.5356, -0.0023 1.0361, 0.7764 
11.623, 12.449, -0.8254, 516.3610, -0.0027 1.0342, 0.7756 
11.602, 12.430, -0.8273, 517.1883, -0.0020 1.0344, 0.7757 
11.582, 12.412, -0.8296, 518.0179, -0.0023 1.0335, 0.7753 
11.562, 12.393, -0.8309, 518.8488, -0.0012 1.0356, 0.7762 
11.541, 12.374, -0.8331, 519.6820, -0.0023 1.0348, 0.7758 
11.521, 12.357, -0.8362, 520.5181, -0.0030 1.0321, 0.7748 
11.500, 12.338, -0.8378, 521.3560, -0.0017 1.0332, 0.7752 
11.480, 12.320, -0.8403, 522.1962, -0.0024 1.0320, 0.7747 
11.460, 12.301, -0.8415, 523.0377, -0.0012 1.0343, 0.7756 
11.440, 12.283, -0.8433, 523.8810, -0.0018 1.0346, 0.7757 
11.446, 12.266, -0.8198, 524.7008, 0.0235 1.1034, 0.8017 
11.453, 12.246, -0.7924, 525.4932, 0.0274 1.1776, 0.8267 
11.476, 12.229, -0.7532, 526.2464, 0.0391 1.2822, 0.8571 
11.517, 12.212, -0.6956, 526.9420, 0.0577 1.4343, 0.8925 
11.558, 12.202, -0.6443, 527.5863, 0.0512 1.5649, 0.9162 
11.597, 12.195, -0.5980, 528.1843, 0.0464 1.6835, 0.9333 
11.638, 12.196, -0.5585, 528.7427, 0.0395 1.7842, 0.9451 
11.677, 12.206, -0.5285, 529.2713, 0.0299 1.8602, 0.9527 
11.718, 12.217, -0.4993, 529.7706, 0.0292 1.9362, 0.9592 
11.758, 12.237, -0.4789, 530.2495, 0.0204 1.9883, 0.9632 
11.798, 12.260, -0.4613, 530.7107, 0.0177 2.0346, 0.9664 
11.839, 12.290, -0.4507, 531.1614, 0.0106 2.0624, 0.9682 
11.879, 12.327, -0.4478, 531.6093, 0.0028 2.0706, 0.9687 
11.920, 12.364, -0.4442, 532.0534, 0.0037 2.0826, 0.9694 
11.960, 12.408, -0.4483, 532.5017, -0.0041 2.0735, 0.9689 
12.001, 12.452, -0.4506, 532.9523, -0.0023 2.0707, 0.9687 
12.043, 12.502, -0.4593, 533.4116, -0.0086 2.0506, 0.9674 
12.083, 12.558, -0.4745, 533.8861, -0.0153 2.0139, 0.9650 
12.126, 12.612, -0.4858, 534.3720, -0.0113 1.9893, 0.9633 
12.167, 12.671, -0.5041, 534.8761, -0.0183 1.9453, 0.9600 
12.209, 12.729, -0.5204, 535.3965, -0.0163 1.9080, 0.9569 
12.251, 12.792, -0.5402, 535.9367, -0.0198 1.8611, 0.9528 
12.293, 12.857, -0.5640, 536.5007, -0.0237 1.8043, 0.9473 
12.336, 12.921, -0.5847, 537.0854, -0.0207 1.7567, 0.9421 
12.378, 12.988, -0.6095, 537.6949, -0.0249 1.6974, 0.9351 
12.422, 13.052, -0.6301, 538.3251, -0.0206 1.6505, 0.9289 
12.464, 13.119, -0.6544, 538.9794, -0.0242 1.5931, 0.9206 
12.508, 13.183, -0.6748, 539.6543, -0.0205 1.5467, 0.9132 
12.552, 13.249, -0.6969, 540.3511, -0.0220 1.4955, 0.9043 
12.595, 13.315, -0.7195, 541.0707, -0.0226 1.4431, 0.8943 
12.640, 13.377, -0.7369, 541.8076, -0.0174 1.4050, 0.8864 
12.684, 13.439, -0.7550, 542.5626, -0.0181 1.3642, 0.8774 
12.729, 13.498, -0.7684, 543.3310, -0.0134 1.3362, 0.8708 
12.773, 13.555, -0.7822, 544.1132, -0.0138 1.3064, 0.8634 
12.819, 13.609, -0.7897, 544.9030, -0.0075 1.2936, 0.8601 
12.864, 13.661, -0.7965, 545.6995, -0.0068 1.2815, 0.8569 
12.909, 13.709, -0.7997, 546.4992, -0.0032 1.2791, 0.8562 
12.955, 13.756, -0.8007, 547.2999, -0.0010 1.2819, 0.8570 
13.000, 13.801, -0.8005, 548.1005, 0.0001 1.2873, 0.8584 
13.047, 13.842, -0.7948, 548.8953, 0.0057 1.3075, 0.8636 
13.092, 13.882, -0.7894, 549.6847, 0.0054 1.3256, 0.8682 
13.138, 13.919, -0.7808, 550.4655, 0.0086 1.3526, 0.8747 
13.184, 13.956, -0.7716, 551.2371, 0.0091 1.3802, 0.8810 
13.231, 13.991, -0.7597, 551.9968, 0.0119 1.4151, 0.8886 
13.270, 14.026, -0.7564, 552.7532, 0.0033 1.4262, 0.8909 
13.285, 14.060, -0.7754, 553.5286, -0.0190 1.3789, 0.8807 
13.298, 14.095, -0.7975, 554.3261, -0.0222 1.3277, 0.8687 
13.277, 14.128, -0.8509, 555.1770, -0.0534 1.1931, 0.8315 
13.257, 14.160, -0.9036, 556.0806, -0.0527 1.0669, 0.7883 
13.236, 14.189, -0.9533, 557.0339, -0.0497 0.9491, 0.7394 
13.216, 14.212, -0.9959, 558.0298, -0.0426 0.8500, 0.6911 
13.195, 14.227, -1.0316, 559.0614, -0.0357 0.7682, 0.6459 
13.175, 14.231, -1.0563, 560.1176, -0.0247 0.7151, 0.6139 
13.154, 14.224, -1.0706, 561.1882, -0.0143 0.6878, 0.5966 
13.133, 14.205, -1.0719, 562.2601, -0.0013 0.6935, 0.6002 
13.113, 14.176, -1.0625, 563.3227, 0.0094 0.7254, 0.6203 
13.093, 14.136, -1.0430, 564.3657, 0.0195 0.7826, 0.6542 
13.072, 14.089, -1.0167, 565.3824, 0.0263 0.8559, 0.6941 
13.052, 14.037, -0.9851, 566.3675, 0.0316 0.9417, 0.7360 
13.032, 13.983, -0.9514, 567.3189, 0.0337 1.0321, 0.7747 
13.011, 13.929, -0.9175, 568.2364, 0.0339 1.1224, 0.8084 
12.991, 13.878, -0.8863, 569.1227, 0.0312 1.2052, 0.8352 
12.971, 13.830, -0.8583, 569.9810, 0.0280 1.2798, 0.8564 
12.951, 13.787, -0.8354, 570.8164, 0.0228 1.3409, 0.8719 
12.932, 13.750, -0.8181, 571.6345, 0.0174 1.3881, 0.8828 
12.912, 13.718, -0.8062, 572.4407, 0.0119 1.4215, 0.8899 
12.892, 13.692, -0.8004, 573.2410, 0.0058 1.4397, 0.8936 
12.872, 13.672, -0.7999, 574.0409, 0.0005 1.4447, 0.8946 
12.852, 13.657, -0.8051, 574.8460, -0.0052 1.4353, 0.8927 
12.833, 13.647, -0.8144, 575.6604, -0.0093 1.4161, 0.8888 
12.813, 13.642, -0.8289, 576.4893, -0.0145 1.3838, 0.8818 
12.793, 13.640, -0.8466, 577.3359, -0.0177 1.3440, 0.8726 
12.774, 13.641, -0.8672, 578.2031, -0.0206 1.2970, 0.8610 
12.754, 13.644, -0.8898, 579.0930, -0.0226 1.2454, 0.8470 
